0,0,5.0,1396569600
0,1,5.0,1396828800
0,2,4.0,1389052800
0,3,4.0,1398729600
0,4,4.0,1396828800
0,5,4.0,1396742400
0,6,4.0,1396742400
0,7,4.0,1396742400
0,8,5.0,1397174400
0,9,4.0,1393804800
0,10,3.0,1393804800
0,11,4.0,1393804800
1,12,1.0,1399852800
1,13,5.0,1400716800
1,14,4.0,1400284800
1,15,1.0,1400112000
1,16,4.0,1400112000
1,17,3.0,1400112000
1,18,5.0,1404000000
1,19,4.0,1404518400
1,20,3.0,1400630400
1,21,5.0,1400544000
1,22,4.0,1400112000
1,23,2.0,1400803200
1,24,3.0,1401840000
1,25,3.0,1400457600
1,26,5.0,1400371200
1,27,5.0,1400112000
1,28,4.0,1400284800
1,29,4.0,1401840000
1,30,2.0,1400976000
1,31,4.0,1400976000
1,32,2.0,1400112000
1,33,1.0,1400112000
1,34,5.0,1400803200
1,35,4.0,1400630400
1,36,3.0,1399852800
1,37,4.0,1401062400
1,38,4.0,1404518400
1,39,3.0,1399680000
1,2,3.0,1400630400
1,40,3.0,1400112000
1,41,4.0,1399852800
1,42,5.0,1401062400
1,43,2.0,1400457600
1,44,5.0,1400630400
1,45,5.0,1402790400
1,46,3.0,1400371200
1,47,4.0,1404000000
1,48,3.0,1400544000
1,49,2.0,1401062400
1,50,3.0,1400112000
1,51,4.0,1404518400
1,52,3.0,1404518400
1,53,2.0,1400457600
1,54,1.0,1400803200
1,55,4.0,1400976000
1,56,5.0,1400112000
1,57,4.0,1400112000
1,58,4.0,1400112000
1,59,1.0,1400630400
1,60,4.0,1400803200
1,61,4.0,1400976000
1,62,4.0,1400371200
1,63,2.0,1402444800
1,64,5.0,1399852800
1,65,4.0,1399852800
1,66,4.0,1404518400
1,67,4.0,1401840000
1,68,1.0,1400716800
1,69,4.0,1399680000
1,70,5.0,1400630400
1,71,4.0,1400716800
1,72,3.0,1399852800
1,73,4.0,1404518400
1,74,4.0,1400803200
1,75,4.0,1400112000
1,76,3.0,1400371200
1,77,4.0,1400284800
1,78,1.0,1399852800
1,79,4.0,1400976000
1,80,5.0,1399852800
1,81,4.0,1405728000
1,82,5.0,1401062400
1,83,4.0,1404000000
1,84,3.0,1400112000
1,85,4.0,1404000000
1,86,4.0,1400371200
1,87,4.0,1400976000
1,88,3.0,1400803200
1,89,4.0,1404518400
1,90,1.0,1400630400
1,91,3.0,1404518400
1,92,1.0,1404518400
1,93,4.0,1400371200
1,94,4.0,1399680000
1,95,5.0,1400112000
1,96,4.0,1401667200
1,97,4.0,1399852800
1,98,4.0,1400112000
1,99,1.0,1399680000
1,100,4.0,1404518400
1,101,5.0,1402358400
1,102,3.0,1399680000
2,12,4.0,1401667200
2,23,5.0,1396224000
2,103,5.0,1389484800
2,104,5.0,1391472000
2,105,5.0,1400284800
2,106,4.0,1403049600
2,66,5.0,1404518400
2,107,5.0,1398729600
2,108,4.0,1402012800
2,109,5.0,1392681600
2,110,5.0,1400630400
2,111,4.0,1401494400
2,112,5.0,1404345600
2,113,5.0,1392681600
2,114,3.0,1398384000
2,115,5.0,1401494400
2,116,5.0,1400889600
2,117,3.0,1390262400
2,118,5.0,1390953600
2,119,5.0,1395446400
2,120,5.0,1391644800
2,121,5.0,1391299200
3,12,5.0,1398816000
3,13,5.0,1393372800
3,122,4.0,1397520000
3,123,3.0,1394582400
3,124,3.0,1401753600
3,125,4.0,1394582400
3,40,4.0,1400371200
3,126,5.0,1399420800
3,127,4.0,1388793600
3,128,2.0,1393977600
3,129,4.0,1402963200
3,130,4.0,1392076800
3,131,4.0,1390435200
3,57,3.0,1391385600
3,132,4.0,1403049600
3,133,4.0,1404777600
3,63,2.0,1402272000
3,134,3.0,1390089600
3,135,4.0,1394755200
3,136,3.0,1395964800
3,137,5.0,1401148800
3,138,3.0,1402531200
3,139,3.0,1400716800
3,140,4.0,1401494400
3,141,5.0,1390953600
3,142,4.0,1397606400
3,77,5.0,1389398400
3,143,5.0,1396569600
3,144,3.0,1389052800
3,111,4.0,1398902400
3,145,4.0,1397347200
3,146,3.0,1399680000
3,147,2.0,1389571200
3,148,3.0,1396915200
3,149,4.0,1395187200
3,150,4.0,1401667200
3,151,3.0,1396915200
3,96,5.0,1402358400
3,152,4.0,1400889600
3,153,4.0,1397174400
3,154,3.0,1398384000
3,155,4.0,1397001600
3,156,4.0,1403568000
4,157,3.0,1400976000
4,158,3.0,1400976000
4,23,3.0,1400976000
4,159,4.0,1398470400
4,160,4.0,1398470400
4,161,4.0,1400284800
4,162,4.0,1396915200
4,163,4.0,1398470400
4,164,5.0,1403136000
4,165,4.0,1396656000
4,166,4.0,1396915200
4,167,5.0,1398643200
4,168,2.0,1400976000
4,169,5.0,1396915200
4,170,3.0,1397088000
4,171,5.0,1400976000
4,172,3.0,1401580800
4,173,4.0,1402185600
4,174,5.0,1398470400
4,175,5.0,1398470400
4,176,5.0,1398470400
4,177,5.0,1402876800
4,178,4.0,1398297600
4,179,4.0,1399593600
4,180,4.0,1398470400
4,181,4.0,1398470400
4,182,4.0,1396137600
4,183,5.0,1398470400
4,184,4.0,1396137600
4,185,2.0,1396137600
4,186,5.0,1396137600
4,187,5.0,1402358400
4,188,4.0,1398470400
4,189,3.0,1398470400
4,190,4.0,1398643200
4,191,3.0,1402876800
4,192,5.0,1401926400
4,193,5.0,1402704000
4,194,4.0,1398643200
4,195,3.0,1395792000
4,196,4.0,1400976000
4,197,5.0,1400976000
4,198,4.0,1400976000
4,199,4.0,1400976000
4,200,5.0,1401926400
4,201,3.0,1402185600
4,202,4.0,1400976000
4,203,4.0,1400976000
4,204,4.0,1400976000
4,205,4.0,1398643200
4,206,4.0,1399420800
4,207,4.0,1396137600
4,208,4.0,1403222400
4,209,5.0,1397606400
4,210,5.0,1396137600
4,211,3.0,1398470400
4,212,5.0,1398470400
4,213,5.0,1398470400
4,214,5.0,1396742400
4,215,4.0,1396137600
4,216,4.0,1396137600
4,217,5.0,1398470400
4,218,5.0,1398470400
4,219,4.0,1398470400
4,220,4.0,1396137600
4,221,3.0,1396137600
4,222,5.0,1398643200
4,223,4.0,1400976000
4,224,5.0,1400976000
4,225,4.0,1400976000
4,226,5.0,1400976000
4,227,3.0,1398470400
4,228,4.0,1400976000
4,229,4.0,1400976000
4,230,4.0,1400976000
4,231,3.0,1398643200
4,232,4.0,1403308800
4,233,3.0,1398470400
4,234,5.0,1398643200
4,235,5.0,1403136000
4,236,4.0,1398470400
4,237,4.0,1404086400
4,238,5.0,1400198400
4,239,5.0,1400976000
4,240,5.0,1400976000
4,241,4.0,1398470400
4,242,4.0,1403222400
4,243,3.0,1398038400
4,244,5.0,1398470400
4,245,5.0,1398643200
4,246,4.0,1398470400
4,247,5.0,1399248000
4,248,3.0,1398470400
5,157,5.0,1394064000
5,249,5.0,1392249600
5,250,4.0,1403395200
5,251,5.0,1403395200
5,252,5.0,1402444800
5,253,5.0,1402358400
5,254,5.0,1399593600
5,255,5.0,1394409600
5,256,5.0,1401840000
5,257,5.0,1394841600
5,258,5.0,1400284800
5,259,5.0,1402444800
6,157,5.0,1393113600
6,158,4.0,1393113600
6,260,5.0,1395964800
6,261,4.0,1395705600
6,262,5.0,1392768000
6,263,5.0,1402185600
6,264,5.0,1404086400
6,265,4.0,1398124800
6,266,5.0,1395360000
6,267,5.0,1391299200
6,268,5.0,1393891200
6,269,4.0,1404000000
6,270,5.0,1399420800
6,271,5.0,1391040000
6,272,5.0,1393286400
6,273,5.0,1401494400
6,189,4.0,1394841600
6,274,5.0,1393113600
6,275,4.0,1388707200
6,276,5.0,1395532800
6,277,5.0,1400198400
6,278,3.0,1391558400
6,279,5.0,1395187200
6,280,5.0,1391990400
6,281,5.0,1398902400
6,282,4.0,1393718400
6,283,4.0,1393977600
6,284,3.0,1390262400
6,285,4.0,1395100800
6,286,3.0,1390780800
6,287,3.0,1392854400
6,288,3.0,1401667200
6,289,5.0,1399420800
6,92,4.0,1404777600
6,290,5.0,1396828800
6,291,4.0,1390089600
6,292,5.0,1389225600
6,293,4.0,1392508800
6,294,4.0,1393286400
6,295,5.0,1392163200
6,296,5.0,1400630400
6,297,5.0,1393459200
6,298,4.0,1397606400
6,299,5.0,1401062400
6,300,3.0,1390780800
6,301,3.0,1404172800
7,157,4.0,1401494400
7,158,3.0,1402099200
7,23,3.0,1400889600
7,162,4.0,1403568000
7,302,4.0,1391731200
7,303,4.0,1404950400
7,304,3.0,1394755200
7,305,4.0,1394323200
7,265,4.0,1396915200
7,306,3.0,1393632000
7,307,5.0,1401753600
7,308,3.0,1394668800
7,309,4.0,1402358400
7,310,4.0,1402963200
7,173,5.0,1389830400
7,311,4.0,1401148800
7,312,5.0,1401926400
7,313,4.0,1391558400
7,314,5.0,1402963200
7,315,5.0,1402272000
7,316,4.0,1397433600
7,317,3.0,1389052800
7,318,4.0,1397865600
7,319,4.0,1398470400
7,320,4.0,1391212800
7,321,3.0,1398729600
7,322,4.0,1392681600
7,323,4.0,1391904000
7,324,3.0,1405036800
7,325,4.0,1398124800
7,326,3.0,1392595200
7,148,3.0,1393372800
7,327,4.0,1397433600
7,235,5.0,1400716800
7,328,3.0,1395014400
7,329,4.0,1393632000
7,330,4.0,1394496000
7,331,4.0,1393027200
7,332,5.0,1402012800
7,333,4.0,1401667200
7,334,3.0,1391472000
7,335,3.0,1389484800
7,336,4.0,1399075200
7,337,4.0,1400198400
7,338,2.0,1392854400
7,339,3.0,1395446400
7,340,3.0,1390348800
8,341,2.0,1404086400
8,342,5.0,1394150400
8,124,5.0,1398816000
8,343,5.0,1389571200
8,344,4.0,1396656000
8,345,2.0,1404604800
8,346,4.0,1392595200
8,347,4.0,1404518400
8,348,3.0,1401840000
8,349,4.0,1400544000
8,350,4.0,1394409600
8,351,4.0,1403913600
8,352,4.0,1404086400
8,353,4.0,1403913600
8,354,3.0,1391731200
8,355,4.0,1394236800
8,356,5.0,1403913600
8,357,4.0,1403049600
8,358,5.0,1403913600
8,359,5.0,1399420800
8,360,4.0,1403654400
8,361,4.0,1391731200
8,362,3.0,1394582400
8,363,4.0,1402876800
8,273,5.0,1401235200
8,187,4.0,1403481600
8,364,3.0,1401235200
8,365,4.0,1392163200
8,366,3.0,1403827200
8,367,4.0,1404518400
8,368,5.0,1399766400
8,369,1.0,1402876800
8,370,4.0,1396656000
8,371,4.0,1405468800
8,372,3.0,1389398400
8,373,5.0,1401235200
8,374,4.0,1391731200
8,375,5.0,1399420800
8,210,3.0,1404604800
8,376,3.0,1401148800
8,377,2.0,1405036800
8,378,4.0,1392595200
